NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.338,7522,105,10,1015139,1022658,894717,887214,0.0,13180
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.707,7423,68,8,538099,545511,1402041,1394637,0.0,13151
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.649,7530,154,10,218407,225933,1751911,1744402,0.0,12903
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.682,7377,167,2,528378,535750,1419115,1411739,0.0,12672
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.609,7277,159,7,460561,467823,1487958,1480683,0.0,12460
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.690,7186,154,1,492074,499259,1460984,1453811,0.0,12340
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.398,6994,167,9,581496,588478,1338210,1331221,0.0,11893
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.918,6867,118,9,260844,267686,1676221,1669356,0.0,11865
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.779,6472,55,7,267933,274381,1669363,1662893,0.0,11492
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.239,6531,102,11,568673,575199,1356555,1350034,0.0,11411
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.496,6318,84,2,562160,568477,1363343,1357037,0.0,11130
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.046,6346,121,3,391372,397715,1543581,1537237,0.0,11029
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.824,6296,136,1,787086,793380,1139210,1132915,0.0,10866
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.679,6161,138,5,780912,787068,1146035,1139876,0.0,10580
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.531,6157,141,9,45691,51839,1891926,1885773,0.0,10517
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.493,5905,86,3,892953,898855,1034320,1028417,0.0,10408
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.057,6015,169,6,385133,391146,1549592,1543585,0.0,10120
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.175,5699,104,0,575800,581498,1344052,1338354,0.0,9949
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.485,5477,78,5,816742,822216,1109733,1104260,0.0,9649
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.566,5369,59,5,898854,904207,1028180,1022815,0.0,9472
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.855,4454,49,2,1022960,1027413,887133,882682,0.0,7941
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.320,4405,73,1,455926,460330,1493241,1488838,0.0,7723
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.281,4598,125,24,65262,69830,1872734,1868154,0.0,7502
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.693,4354,128,11,161836,166186,1773414,1769074,0.0,7228
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.027,4054,72,6,70413,74462,1867391,1863342,0.0,7036
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.460,3572,50,4,310974,314543,1625450,1621882,0.0,6287
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.434,3385,46,5,314540,317919,1621843,1618461,0.0,5951
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.696,3360,96,4,214876,218233,1755251,1751905,0.0,5576
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.346,3278,50,7,250892,254168,1709645,1706404,0.0,5537
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.915,3118,44,6,407050,410147,1529175,1526059,0.0,5378
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.295,3293,91,20,757709,760973,1170318,1167029,0.0,5376
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,93.167,3571,225,13,331500,335066,1602425,1598870,0.0,5225
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.603,3004,68,4,824218,827219,1102501,1099500,0.0,5145
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.934,2759,45,6,557477,560226,1368129,1365374,0.0,4769
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.921,2646,51,4,364317,366960,1569986,1567343,0.0,4578
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.181,2529,41,3,924637,927165,1002477,999954,0.0,4410
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,87.926,3578,423,8,237206,240778,2816280,2819853,0.0,4205
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.170,2454,73,2,489140,491592,1465184,1462751,0.0,3991
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.587,2321,47,4,515078,517396,1438120,1435807,0.0,3967
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,85.538,3637,494,25,237208,240834,538632,535018,0.0,3773
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.166,2017,36,1,535906,537922,1411739,1409724,0.0,3518
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.464,1893,48,0,178623,180515,1757143,1755251,0.0,3230
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,94.350,2000,91,12,814710,816687,1111916,1109917,0.0,3048
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.754,1787,29,7,166264,168050,1769082,1767325,0.0,2952
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.226,1802,66,1,560355,562154,1365352,1363551,0.0,2950
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.454,1689,25,8,859002,860688,1068029,1066357,0.0,2865
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.043,1691,49,1,822213,823902,1104167,1102477,0.0,2844
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.891,1533,15,2,274379,275909,1662670,1661138,0.0,2736
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.036,2307,257,15,159536,161833,1776295,1773999,0.0,2713
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.857,1559,48,1,4,1561,1893459,1891901,0.0,2606
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.683,1367,16,1,447945,449311,1494721,1493357,0.0,2423
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,94.764,1528,44,20,546695,548192,1379038,1377517,0.0,2346
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,93.992,1498,80,6,157877,159369,1777974,1776482,0.0,2259
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.601,1779,167,11,927281,929055,999959,998195,0.0,2244
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.516,1288,21,1,929237,930513,996752,995465,0.0,2191
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.508,1260,43,1,793653,794912,1132897,1131639,0.0,2082
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.535,1212,41,1,335084,336294,1598694,1597483,0.0,2004
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,99.328,1041,6,1,318316,319355,1618475,1617435,0.0,1882
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,93.978,1096,49,2,930502,931597,995418,994340,0.0,1642
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.331,899,14,1,467996,468893,1480587,1479689,0.0,1576
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,95.954,964,29,7,928112,929073,997694,996739,0.0,1555
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,95.960,891,30,4,950688,951577,976009,975124,0.0,1441
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.114,797,21,2,36952,37748,2351434,2352228,0.0,1343
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,94.125,817,47,1,786243,787058,1140020,1139204,0.0,1242
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,93.502,831,47,7,259986,260813,1677269,1676443,0.0,1229
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.365,721,17,2,350217,350937,1583746,1583028,0.0,1225
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,95.467,706,28,4,254820,255524,1702119,1701417,0.0,1123
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,91.523,814,61,5,13816,14625,2823991,2824800,0.0,1114
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.160,677,24,2,87994,88670,1848247,1847573,0.0,1105
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,85.472,1060,92,29,15209,16258,2825222,2826229,0.0,1048
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.948,536,10,1,537397,537931,1402553,1402018,0.0,928
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,93.782,595,37,0,12742,13336,2824135,2824729,0.0,894
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,86.395,735,92,6,36958,37688,2850774,2851504,0.0,797
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,93.308,523,28,6,575292,575808,1344714,1344193,0.0,765
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,86.096,712,95,4,292678,293388,3053810,3054518,0.0,763
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,83.234,841,125,14,951443,952273,973043,972209,0.0,758
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,93.926,461,27,1,87260,87719,1849270,1848810,0.0,695
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,94.751,381,18,2,904246,904626,1022822,1022444,2.32e-166,592
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.471,327,4,1,545499,545824,1394542,1394216,2.33e-161,575
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,92.462,398,23,2,349799,350196,1584126,1583736,1.82e-157,562
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,94.118,340,14,5,768265,768604,3736772,3737105,1.86e-142,512
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,84.556,518,66,3,69890,70407,1867950,1867447,4.02e-139,501
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,95.710,303,13,0,952332,952634,975133,974831,3.13e-135,488
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.010,417,44,6,250434,250849,1712436,1712025,3.13e-135,488
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.770,269,6,0,105986,106254,1830126,1829858,5.27e-128,464
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,95.539,269,12,0,105603,105871,1829743,1829475,5.35e-118,431
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.881,236,5,0,537127,537362,1402789,1402554,2.51e-111,409
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.688,320,30,3,546389,546707,1394221,1393904,3.24e-110,405
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,92.251,271,21,0,178380,178650,3077929,3077659,4.22e-104,385
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,92.481,266,18,2,15504,15769,2332361,2332624,1.96e-102,379
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,95.671,231,9,1,367084,367313,1567347,1567117,1.18e-99,370
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,98.974,195,2,0,117599,117793,1498058,1498252,1.54e-93,350
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,87.540,313,26,12,407121,407427,3736836,3737141,1.54e-93,350
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,94.273,227,12,1,267712,267937,1131545,1131319,1.99e-92,346
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.980,255,23,0,15213,15467,1989378,1989632,7.17e-92,344
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.015,201,6,0,117595,117795,113476,113676,3.33e-90,339
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,95.305,213,10,0,1027344,1027556,1131323,1131535,3.33e-90,339
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,91.129,248,22,0,460326,460573,1488702,1488455,1.20e-89,337
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,97.462,197,4,1,444202,444397,1817973,1818169,4.31e-89,335
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.517,201,7,0,904472,904672,113680,113480,1.55e-88,333
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.809,277,24,6,768331,768605,1529105,1528834,1.55e-88,333
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,81.663,409,67,7,16585,16989,2826567,2826971,1.55e-88,333
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.028,284,26,6,407121,407399,1159830,1159550,2.01e-87,329
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.040,202,6,2,444198,444397,113681,113480,7.22e-87,327
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,83.523,352,57,1,320354,320704,2851543,2851894,7.22e-87,327
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,92.511,227,15,2,267705,267929,3543312,3543538,9.34e-86,324
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.931,262,28,1,548215,548476,3077925,3077665,3.36e-85,322
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.909,242,19,3,178395,178634,3316387,3316627,3.36e-85,322
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,94.286,210,12,0,1027350,1027559,3543537,3543328,3.36e-85,322
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,92.523,214,16,0,1027343,1027556,651878,652091,9.40e-81,307
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,86.643,277,35,2,178375,178650,1377466,1377191,3.38e-80,305
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,94.872,195,10,0,904478,904672,1498252,1498058,3.38e-80,305
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,92.130,216,16,1,1027342,1027556,1365234,1365449,1.22e-79,303
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,93.939,198,12,0,904475,904672,1817972,1818169,1.57e-78,300
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,91.071,224,17,3,966795,967018,2630492,2630272,1.57e-78,300
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,91.981,212,17,0,966791,967002,556610,556399,5.66e-78,298
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,93.103,203,13,1,793420,793622,2918773,2918572,2.04e-77,296
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.912,228,22,1,1027333,1027559,2630522,2630295,2.63e-76,292
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.654,214,20,0,267719,267932,1365452,1365239,4.41e-74,285
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.686,223,21,1,267709,267929,2120587,2120809,1.58e-73,283
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.952,210,19,0,1027350,1027559,2120808,2120599,1.58e-73,283
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.381,226,21,3,1027337,1027559,3306616,3306841,5.70e-73,281
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,86.905,252,32,1,548225,548476,3316386,3316636,5.70e-73,281
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.367,218,14,5,964156,964371,652094,651882,2.05e-72,279
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.323,217,14,5,964157,964371,1365451,1365240,7.37e-72,278
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.047,211,17,3,964159,964368,2630298,2630505,1.23e-69,270
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,96.894,161,5,0,560147,560307,3077930,3077770,1.23e-69,270
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.671,213,18,3,966794,967006,1365255,1365463,4.44e-69,268
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,87.826,230,27,1,1027328,1027556,2918546,2918775,4.44e-69,268
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.904,208,20,1,793415,793622,1365452,1365246,1.60e-68,267
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.789,223,18,7,966794,967013,2686944,2687162,1.60e-68,267
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,91.327,196,13,3,444204,444397,1109921,1109728,5.74e-68,265
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.889,216,23,1,793407,793622,2120591,2120805,5.74e-68,265
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,85.115,262,35,4,1027287,1027544,3557680,3557941,5.74e-68,265
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.252,214,17,5,117595,117807,1109724,1109932,2.06e-67,263
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.474,209,20,2,966794,967001,2120796,2120589,2.06e-67,263
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,92.818,181,13,0,966795,966975,3365459,3365639,2.06e-67,263
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.500,200,16,3,966791,966989,1676230,1676427,7.43e-67,261
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.372,207,21,1,793416,793622,652093,651888,2.67e-66,259
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.500,200,14,4,966789,966986,1099509,1099313,2.67e-66,259
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.048,210,21,2,1027350,1027558,3584617,3584409,2.67e-66,259
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,91.192,193,14,3,793420,793611,3584413,3584603,2.67e-66,259
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,91.099,191,16,1,793420,793610,1331205,1331016,9.61e-66,257
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.722,194,16,2,1027361,1027554,2686943,2687134,9.61e-66,257
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,92.737,179,12,1,964173,964351,3245429,3245252,9.61e-66,257
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.706,204,18,3,966795,966997,3557760,3557961,9.61e-66,257
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,76.378,508,100,18,729894,730391,633881,633384,3.45e-65,255
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,91.444,187,15,1,793428,793614,2687128,2686943,3.45e-65,255
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.950,199,19,1,904475,904672,3353557,3353755,3.45e-65,255
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.073,218,21,4,1027341,1027554,3365437,3365653,1.24e-64,254
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,87.168,226,25,4,267706,267929,3584395,3584618,1.24e-64,254
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,87.387,222,25,3,267722,267943,2918775,2918557,4.47e-64,252
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.552,201,17,4,966791,966989,3584609,3584411,4.47e-64,252
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.208,212,22,3,966780,966991,3225725,3225517,1.61e-63,250
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.447,199,20,1,117599,117796,3353755,3353557,1.61e-63,250
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,87.671,219,22,4,964172,964388,3365639,3365424,1.61e-63,250
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,91.257,183,15,1,966794,966976,996569,996750,5.78e-63,248
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.744,195,18,2,793416,793610,1676429,1676237,5.78e-63,248
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,87.330,221,23,4,964152,964371,2918782,2918566,5.78e-63,248
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,86.087,230,32,0,1027333,1027562,3225742,3225513,5.78e-63,248
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.691,194,18,1,793420,793611,3365653,3365460,2.08e-62,246
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,91.209,182,15,1,793430,793611,3557941,3557761,2.08e-62,246
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.889,198,22,0,793410,793607,556404,556601,7.48e-62,244
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,90.052,191,16,3,964162,964351,1099313,1099501,7.48e-62,244
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.340,197,18,3,964172,964368,3306824,3306631,7.48e-62,244
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.286,196,19,2,444204,444397,3353560,3353755,7.48e-62,244
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.286,196,20,1,117599,117793,3593987,3593792,7.48e-62,244
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.293,205,21,3,793420,793622,60319,60522,2.69e-61,243
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,87.923,207,23,2,793417,793622,93464,93259,2.69e-61,243
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,85.776,232,29,4,966794,967023,1131341,1131570,2.69e-61,243
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,89.286,196,17,4,964157,964351,1676429,1676237,2.69e-61,243
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,87.324,213,26,1,267718,267929,3306842,3306630,2.69e-61,243
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.557,201,22,1,966794,966994,3543525,3543326,2.69e-61,243
NODE_1_length_1027567_cov_8.869650,ENA|FR745875|FR745875.1,88.832,197,20,2,117598,117793,1437960,1438155,9.67e-61,241
